#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2016-01-06T19:30:18 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ568d69ab9d5c 
#INFO -out.max=unlimited 
#INFO queryParameters=46 
#-oc.form=sexa
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-nav=cat:J/AJ/133/313&tab:{J/AJ/133/313/AGN}&key:source=J/AJ/133/313/BAL&key:source=J/AJ/133/313/AGN&key:source=J/AJ/133/313/BLLac&HTTPPRM:&&-ref=VIZ568d69ab9d5c&-out.max=unlimited&-out.form=ascii table&-out.all=2&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-x.rs=10&-out=RASS&-out=SDSS&-out=umag&-out=gmag&-out=rmag&-out=imag&-out=zmag&-out=St&-out=z&-out=CRate&-out=Exp&-out=HR1&-out=HR2&-out=L&-out=FX&-out=Simbad&-out=g0mag&-out=FXcor&-out=logLX&-out=LogL2500&-out=logL2keV&-out=alpha&-out=Comm&-out=DR5&DR5=DR5&-out=_RA&-out=_DE&-out.src=J/AJ/133/313/BAL,J/AJ/133/313/AGN,J/AJ/133/313/BLLac&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-sort=_r
#-order=I
#-source= J/AJ/133/313/AGN
#-sort=_r
#-order=I
#-x.rs=10
#-out=RASS
#-out=SDSS
#-out=umag
#-out=gmag
#-out=rmag
#-out=imag
#-out=zmag
#-out=St
#-out=z
#-out=CRate
#-out=Exp
#-out=HR1
#-out=HR2
#-out=L
#-out=FX
#-out=Simbad
#-out=g0mag
#-out=FXcor
#-out=logLX
#-out=LogL2500
#-out=logL2keV
#-out=alpha
#-out=Comm
#-out=DR5
#DR5=DR5
#-out=_RA
#-out=_DE
#-out.src=J/AJ/133/313/BAL,J/AJ/133/313/AGN,J/AJ/133/313/BLLac
#

#RESOURCE=yCat_51330313
#Name: J/AJ/133/313
#Title: AGN from RASS and SDSS DR5 (Anderson+, 2007)
#Table J_AJ_133_313_AGN:
#Name: J/AJ/133/313/AGN
#Title: Observed and derived parameters of RASS/SDSS AGNs having narrower permitted emission {\em(tables 3 and 4 of paper)}
#---Details of Columns:
    _RAJ2000 ("h:m:s")    (A11)   Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data) [ucd=pos.eq.ra]
    _DEJ2000 ("d:m:s")    (A11)   Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data) [ucd=pos.eq.dec]
    RASS                  (A15)   RASS X-ray source name, HHMMSS.s+DDMMSS (G1) \linkRole{RASS data} [ucd=meta.id;meta.main]
    SDSS                  (A18)   SDSS optical counterpart name, HHMMSS.ss+DDMMSS.s (G1) \linkRole{most recent SDSS data} [ucd=meta.id]
    umag (mag)            (F5.2)  SDSS u band PSF magnitude [ucd=phot.mag;em.opt.U]
    gmag (mag)            (F5.2)  SDSS g band PSF magnitude [ucd=phot.mag;em.opt.B]
    rmag (mag)            (F5.2)  SDSS r band PSF magnitude [ucd=phot.mag;em.opt.R]
    imag (mag)            (F5.2)  SDSS i band PSF magnitude [ucd=phot.mag;em.opt.I]
    zmag (mag)            (F5.2)  SDSS z band PSF magnitude [ucd=phot.mag;em.opt.I]
    St                    (I1)    [3/6] SDSS imaging morphology parameter (6=stellar/unresolved, 3=extended/resolved) [ucd=src.class.starGalaxy]
    z                     (F6.3)  ? Redshift [ucd=src.redshift]
    CRate (ct/s)          (F7.4)  X-ray count rate (3) [ucd=phot.count;em.X-ray]
    Exp (s)               (I4)    The X-ray exposure time [ucd=time.duration;obs.exposure;em.X-ray]
    HR1                   (F5.2)  The X-ray hardness ratio 1 (4) [ucd=phot.flux;em.X-ray;arith.ratio]
    HR2                   (F5.2)  The X-ray hardness ratio 2 (4) [ucd=phot.flux;em.X-ray;arith.ratio]
    L                     (I4)    The X-ray source detection likelihood [ucd=stat.likelihood]
    FX (10-16W/m2)        (F6.2)  Absorbed X-ray flux (5) [ucd=phot.flux;em.X-ray]
    Simbad                (a6)    ask the {\bf\fg{FireBrick}Simbad} data-base about this object [ucd=meta.ref.url]
    g0mag (mag)           (F5.2)  SDSS g band PSF magnitude (2) [ucd=phot.mag;em.opt.B]
    FXcor (10-16W/m2)     (F6.2)  Corrected X-ray flux (3) [ucd=phot.flux;em.X-ray]
    logLX ([10-7W])       (F5.2)  ? Log of broadband (0.1-2.4kev) X-ray luminosity in units of erg/s (4) [ucd=phys.luminosity;em.X-ray]
    LogL2500 ([10-7W/Hz]) (F5.2)  ? Log of 2500{AA} monochromatic optical luminosity in units of erg/s/Hz (4) [ucd=phys.luminosity;em.opt;arith.ratio]
    logL2keV ([10-7W/Hz]) (F5.2)  ? Log of 2keV monochromatic X-ray luminosity in units of erg/s/Hz (4) [ucd=phys.luminosity;em.X-ray.soft;arith.ratio]
    alpha                 (F5.2)  Slope of a hypothetical power law from 2500{AA} to 2keV [ucd=spect.index]
    Comm                  (a39)   Additional comment (5) [ucd=meta.note]
    DR5                   (A3)    Details from SDSS-DR5 [ucd=meta.ref.url]
    _RA (deg)             (F9.5)  Optical position (from SDSS name) (right ascension part) [ucd=pos.eq.ra;meta.main]
    _DE (deg)             (F9.5)  Optical position (from SDSS name) (declination part) [ucd=pos.eq.dec;meta.main]
----------- ----------- --------------- ------------------ ----- ----- ----- ----- ----- - ------ ------- ---- ----- ----- ---- ------ ------ ----- ------ ----- ----- ----- ----- --------------------------------------- --- --------- ---------
                                                                                                                                                                 L     l                                                                          
                                                                                                                                                                 ogL25 ogL2k                                                                      
                                                                                                                                FX            g     FXcor  logLX 00 ([ eV ([                                                                      
_RAJ200     _DEJ200                                        umag  gmag  rmag  imag  zmag  S        CRate   Exp                   (10-1         0mag  (10-1  ([10  10-7W 10-7W                                                                      
0 ("h:m:s") 0 ("d:m:s") RASS            SDSS               (mag) (mag) (mag) (mag) (mag) t z      (ct/s)  (s)  HR1   HR2   L    6W/m2) Simbad (mag) 6W/m2) -7W]) /Hz]) /Hz]) alpha Comm                                    DR5 _RA (deg) _DE (deg)
01 56 10.90 +14 09 34.2 015612.1+140855 015610.90+140934.2 19.39 18.28 17.66 17.18 17.01 3  0.082  0.0347  336  0.91  0.03   12   4.19 Simbad 18.07  12.21 43.33 28.40 24.79  1.39 Sy1.9                                   DR5 029.04542 +14.15950
02 26 08.19 -00 53 18.7 022609.4-005323 022608.19-005318.7 18.80 18.37 18.15 17.71 17.62 3  0.106  0.0846  189 -0.52 -1.00   23   7.91 Simbad 18.25  18.42 43.75 28.56 25.21  1.29 Sy1.5                                   DR5 036.53412 -00.88853
02 28 21.38 -08 21 06.2 022821.4-082119 022821.38-082106.2 19.68 19.24 18.81 18.41 18.38 3  0.171  0.0284  289  0.99  0.30   12   2.23 Simbad 19.13   4.63 43.61 28.65 25.08  1.37 Sy1.5                                   DR5 037.08908 -08.35172
03 17 15.80 +01 03 58.8 031715.1+010352 031715.80+010358.8 20.36 20.07 19.35 19.00 18.42 3  0.297  0.0147  412  0.56  1.00   10   1.83 Simbad 19.67   5.54 44.25 28.95 25.72  1.24 Sy1.9                                   DR5 049.31583 +01.06633
03 25 25.35 -06 08 37.9 032525.2-060830 032525.35-060837.9 17.00 15.87 15.31 14.98 14.70 3  0.034  0.4130  400  0.58  0.22  430  47.62 Simbad 15.66 131.50 43.56 28.58 25.02  1.37 Sy1.9                                   DR5 051.35562 -06.14386
03 26 06.76 +01 14 29.7 032607.7+011433 032606.76+011429.7 19.92 19.04 18.33 17.69 17.54 3  0.127  0.0235  332  1.00  0.04   13   3.01 Simbad 18.62   9.59 43.64 28.58 25.10  1.34 NLS1?                                   DR5 051.52817 +01.24158
03 32 48.49 -00 10 12.3 033248.3-001006 033248.49-001012.3 21.50 20.69 19.41 18.82 18.30 3  0.310  0.0175  534  1.00  0.64   12   2.29 Simbad 20.28   7.82 44.45 28.75 25.91  1.09 Sy2?                                    DR5 053.20204 -00.17008
07 36 46.65 +39 32 55.3 073649.4+393304 073646.65+393255.3 20.65 19.26 18.34 17.86 17.60 3  0.107  0.0279  449  0.87  0.82    8   3.47 Simbad 19.07  10.49 43.51 28.24 24.98  1.25 Sy1.9                                   DR5 114.19437 +39.54869
07 42 22.52 +46 05 29.0 074223.5+460515 074222.52+460529.0 20.58 20.37 19.53 19.24 18.71 3  0.274  0.0386  285  1.00  0.55   19   4.85 Simbad 20.13  14.92 44.60 28.69 26.06  1.01 Sy1.9                                   DR5 115.59383 +46.09139
07 50 26.35 +27 07 16.8 075026.6+270726 075026.35+270716.8 19.31 18.78 18.19 17.84 17.72 3  0.154  0.0658  438  0.40  0.10   42   6.62 Simbad 18.64  16.29 44.06 28.75 25.52  1.24 Sy1.5                                   DR5 117.60979 +27.12133
07 51 51.88 +49 48 51.5 075151.6+494854 075151.88+494851.5 18.58 17.08 16.45 16.10 15.75 3  0.024  0.0669  450  0.86  0.30   45   8.05 Simbad 16.82  23.35 42.49 27.81 23.96  1.48 Sy2?,radio                              DR5 117.96617 +49.81431
07 55 42.81 +48 06 47.7 075543.5+480653 075542.81+480647.7 19.81 18.94 18.40 17.98 17.76 3  0.119  0.0250  442 -0.05  0.67   12   2.95 Simbad 18.80   8.39 43.52 28.45 24.98  1.33 Sy1.8                                   DR5 118.92837 +48.11325
07 56 52.81 +29 19 42.2 075654.2+291938 075652.81+291942.2 18.22 17.04 16.35 16.05 15.79 3  0.068  0.0239  420  1.00 -0.08   12   2.73 Simbad 16.86   7.48 42.94 28.72 24.40  1.66 Sy1.9,radio                             DR5 119.22004 +29.32839
08 00 20.98 +26 36 48.7 080020.5+263649 080020.98+263648.7 18.41 16.62 16.12 15.89 15.32 3  0.027  0.0632  284  1.00  0.94   33   6.93 Simbad 16.47  18.22 42.49 28.06 23.95  1.57 Sy1.9,radio                             DR5 120.08742 +26.61353
08 03 27.39 +40 00 47.8 080328.3+400053 080327.39+400047.8 19.66 19.17 19.11 18.73 18.49 3  0.464  0.0300  452  0.72  0.52   21   3.24 Simbad 18.97   8.45 44.92 29.66 26.38  1.26 Sy1.5                                   DR5 120.86412 +40.01328
08 04 24.02 +49 16 56.2 080424.0+491705 080424.02+491656.2 19.10 18.82 18.19 17.77 17.63 3  0.170  0.0680  433  0.59 -0.07   40   7.89 Simbad 18.70  21.96 44.28 28.82 25.75  1.18 Sy1.8,radio                             DR5 121.10008 +49.28228
08 07 52.27 +38 32 11.0 080752.8+383220 080752.27+383211.0 18.45 17.20 16.69 16.24 16.01 3  0.067  0.0465  433  0.76 -0.09   39   5.60 Simbad 17.00  16.24 43.26 28.65 24.73  1.50 Sy1.9,radio                             DR5 121.96779 +38.53639
08 10 27.19 +41 00 28.8 081025.3+410041 081027.19+410028.8 21.82 20.43 19.41 19.07 18.73 3  0.192  0.0423  388  0.28 -0.05   15   4.99 Simbad 20.24  14.16 44.21 28.31 25.68  1.01 Sy2?                                    DR5 122.61329 +41.00800
08 10 26.07 +23 41 56.1 081026.0+234204 081026.07+234156.1 19.65 18.91 18.40 17.99 17.83 3  0.133  0.0416  254  0.36  0.41   15   4.70 Simbad 18.72  12.75 43.81 28.58 25.27  1.27 Sy1.5,radio                             DR5 122.60862 +23.69892
08 12 52.20 +40 23 47.3 081252.6+402329 081252.20+402347.3 22.74 20.51 19.79 19.41 19.14 3  0.188  0.0468  325  0.17  0.65   17   5.45 Simbad 20.32  15.19 44.22 28.26 25.69  0.99 Sy1.8,ambigID                           DR5 123.21750 +40.39647
08 15 16.86 +46 04 30.9 081517.8+460429 081516.86+460430.9 17.20 16.67 16.32 15.95 15.70 3  0.041  0.1384  455  0.40 -0.19  139  15.98 Simbad 16.47  44.20 43.25 28.42 24.71  1.42 Sy1.5,radio                             DR5 123.82025 +46.07525
08 18 03.70 +43 44 42.1 081803.3+434442 081803.70+434442.1 19.47 19.22 19.00 18.81 18.42 3  0.295  0.0183  350  0.63  0.62   11   2.13 Simbad 18.96   5.99 44.28 29.23 25.74  1.34 NLS1?                                   DR5 124.51542 +43.74503
08 19 16.23 +27 07 29.6 081917.6+270745 081916.23+270729.6 22.47 21.11 20.06 19.64 19.12 3  0.261  0.0580  251  0.09  0.51   27   6.06 Simbad 20.98  15.34 44.56 28.31 26.02  0.88 Sy2?                                    DR5 124.81762 +27.12489
08 22 09.55 +47 05 52.8 082209.5+470601 082209.55+470552.8 20.91 19.55 18.67 18.15 17.89 3  0.127  0.3262  403  0.95  0.30  242  36.41 Simbad 19.39  97.41 44.64 28.27 26.11  0.83 Sy2?,radio                              DR5 125.53979 +47.09800
08 22 36.85 +54 18 36.5 082236.6+541910 082236.85+541836.5 18.01 17.46 17.26 16.61 16.68 3  0.086  0.0416  220  0.43 -0.58   15   4.71 Simbad 17.28  12.79 43.39 28.76 24.86  1.50 Sy1.8,radio                             DR5 125.65354 +54.31014
08 26 52.38 +50 29 19.8 082651.7+502853 082652.38+502919.8 20.22 19.83 19.17 18.93 18.51 3  0.330  0.0161  434  1.00  0.88    8   1.78 Simbad 19.67   4.72 44.29 29.05 25.76  1.26 Sy1.8                                   DR5 126.71825 +50.48883
08 27 12.74 +31 36 02.3 082712.9+313557 082712.74+313602.3 20.93 20.09 19.18 18.68 18.42 3  0.209  0.0319  307  1.00  0.15   23   3.52 Simbad 19.91   9.31 44.12 28.52 25.58  1.13 Sy1.9                                   DR5 126.80308 +31.60064
08 27 14.97 +45 01 42.5 082714.8+450144 082714.97+450142.5 18.84 18.68 18.56 18.57 18.44 6  0.989  0.0173  378  0.47 -1.00    7   1.87 Simbad 18.57   4.84 45.54 30.55 27.00  1.36 Sy1.5                                   DR5 126.81237 +45.02847
08 34 54.89 +55 34 21.1 083454.3+553417 083454.89+553421.1 21.46 20.05 18.91 18.33 18.06 3  0.241  0.1027  238  0.58  0.03   48  11.34 Simbad 19.89  30.06 44.77 28.66 26.23  0.93 Sy2?,radio                              DR5 128.72871 +55.57253
08 35 52.35 +29 57 16.0 083551.7+295725 083552.35+295716.0 18.46 17.62 17.15 16.56 16.57 3  0.076  0.0633  307  0.35  1.00   30   6.95 Simbad 17.47  18.31 43.43 28.57 24.90  1.41 Sy1.8,radio                             DR5 128.96812 +29.95444
08 42 57.45 +03 08 41.4 084300.1+030839 084257.45+030841.4 19.47 18.54 18.05 17.53 17.30 3  0.064  0.0508  248  0.20  0.27   16   5.45 Simbad 18.41  14.10 43.16 28.04 24.62  1.31 Sy1.8                                   DR5 130.73937 +03.14483
